Gender,Height_cm,US_born,Poverty,Weight_kg,Age_yr
Male,169.9,FALSE,FALSE,108.9,24
Female,146.7,FALSE,FALSE,60.2,65
Male,130,TRUE,FALSE,39.1,8
Female,147.3,TRUE,TRUE,42.1,10
Male,165.3,FALSE,TRUE,128.5,65
Male,181.4,TRUE,FALSE,88.2,56
Male,172.4,FALSE,TRUE,48.6,80
Female,184.1,TRUE,FALSE,68.9,23
Male,171.7,TRUE,FALSE,89.9,61
Female,160.2,FALSE,FALSE,77,36
Male,169.5,FALSE,FALSE,70.8,80
Female,162.8,TRUE,FALSE,76.4,39
Male,102.8,TRUE,FALSE,16.2,3
Female,162.5,FALSE,TRUE,65.1,38
Male,179.2,TRUE,FALSE,125.5,30
Female,163.8,TRUE,FALSE,57.6,57
Male,103.2,TRUE,TRUE,15.8,4
Female,171.4,TRUE,FALSE,68.2,48
Male,177.5,TRUE,FALSE,105.8,55
Female,160.3,TRUE,FALSE,121.1,60
Female,161.5,TRUE,FALSE,63.1,76
Male,178.3,TRUE,FALSE,87.6,70
Male,171.7,TRUE,TRUE,164,49
Male,130.2,TRUE,FALSE,26.5,9
Female,164,FALSE,FALSE,65.7,24
Female,152.6,TRUE,FALSE,45.3,80
Female,155.6,FALSE,TRUE,92,38
Male,188.8,TRUE,FALSE,115.9,28
Male,143.8,TRUE,FALSE,49.1,10
Male,164.9,FALSE,FALSE,62.1,55
Female,163.7,FALSE,FALSE,59.5,17
Male,166.4,TRUE,FALSE,124.1,23
Female,155.3,TRUE,TRUE,97.6,37
Female,165.5,TRUE,FALSE,62.9,45
Male,88.1,TRUE,FALSE,13.7,2
Female,153.3,FALSE,FALSE,71,79
Male,173.3,TRUE,FALSE,111.5,52
Male,123.4,TRUE,FALSE,23.1,6
Female,165.6,FALSE,FALSE,72.9,57
Female,114.5,TRUE,TRUE,20.1,5
Female,162.5,TRUE,FALSE,87.5,62
Female,165.3,FALSE,TRUE,59.6,69
Female,149,TRUE,TRUE,44.3,14
Female,147.4,TRUE,TRUE,56.2,64
Female,171.7,TRUE,TRUE,73.5,23
Female,159.2,FALSE,FALSE,82.2,41
Female,149.2,TRUE,TRUE,59.4,75
Male,173.3,FALSE,FALSE,68.6,29
Female,159.3,TRUE,FALSE,61.2,80
Male,164.5,FALSE,TRUE,73.5,34
Male,96.6,TRUE,TRUE,15.2,2
Female,173.2,TRUE,FALSE,80.5,32
Male,170.9,TRUE,FALSE,67,76
Male,174.6,TRUE,TRUE,70.9,34
Male,155.5,TRUE,FALSE,65.7,11
Male,98.5,TRUE,TRUE,17.6,2
Female,170.3,TRUE,TRUE,66.4,16
Male,182.3,TRUE,FALSE,106.8,73
Female,166.4,TRUE,FALSE,88.1,62
Male,172.5,TRUE,FALSE,73.4,56
Female,162.9,TRUE,FALSE,100.4,45
Female,159.6,TRUE,FALSE,157.3,37
Female,163.1,TRUE,FALSE,68,61
Female,118.9,TRUE,FALSE,20.9,6
Male,184.2,FALSE,FALSE,56,28
Male,186.1,TRUE,FALSE,60.6,18
Male,171.9,TRUE,FALSE,76.2,79
Male,106,TRUE,FALSE,17.7,4
Male,175,TRUE,TRUE,70.8,53
Female,168.8,TRUE,FALSE,95.3,47
Female,160.3,TRUE,FALSE,105.9,36
Female,103,TRUE,TRUE,17.4,5
Male,179.5,TRUE,FALSE,85.9,63
Male,165,TRUE,FALSE,133,79
Female,169.7,TRUE,FALSE,124.9,76
Female,165.1,TRUE,FALSE,88.7,26
Male,117.7,TRUE,TRUE,20.4,6
Male,171.5,FALSE,TRUE,78.4,67
Male,183.9,FALSE,FALSE,110.7,33
Female,163.2,TRUE,FALSE,131.6,29
Male,101.2,TRUE,FALSE,15.2,2
Female,151.2,TRUE,FALSE,37.1,11
Male,171.3,FALSE,FALSE,88.5,52
Female,168.2,TRUE,FALSE,60.5,71
Female,166.8,TRUE,TRUE,72,56
Female,161.9,FALSE,FALSE,127.8,63
Female,165.2,TRUE,FALSE,61.9,14
Male,179.5,TRUE,FALSE,73.8,33
Male,171.3,TRUE,FALSE,69.3,25
Female,157.4,TRUE,TRUE,97,27
Female,157.6,FALSE,TRUE,45.9,12
Male,141.2,TRUE,FALSE,37.2,11
Female,159.8,TRUE,FALSE,67.4,16
Female,164.8,TRUE,TRUE,88.9,55
Female,162.2,TRUE,TRUE,54.5,22
Female,159,FALSE,FALSE,74.2,30
Male,129.4,TRUE,FALSE,26.3,8
Female,149.4,TRUE,TRUE,101.4,68
Male,173.7,TRUE,FALSE,92.9,25
Female,159.3,TRUE,FALSE,62,13
Female,161,TRUE,FALSE,49.2,16
Female,134.2,TRUE,TRUE,22.6,9
Female,153.9,TRUE,FALSE,95.8,56
Male,159.6,TRUE,FALSE,59.2,14
Male,135.6,TRUE,FALSE,34.9,9
Male,159.7,FALSE,TRUE,52.5,68
Female,152.9,TRUE,FALSE,38.4,12
Male,96.1,TRUE,TRUE,14.3,2
Female,169.8,TRUE,FALSE,90.2,43
Male,145.6,TRUE,FALSE,46.4,10
Female,155.6,TRUE,FALSE,77.9,80
Male,163.1,TRUE,FALSE,62.9,69
Female,124.7,TRUE,TRUE,24.5,7
Male,122.4,TRUE,FALSE,23.2,7
Female,125.7,TRUE,FALSE,27.6,6
Female,167.1,TRUE,TRUE,98.5,35
Female,159.6,TRUE,FALSE,54.4,12
Female,122,TRUE,FALSE,25.8,6
Female,157.3,TRUE,FALSE,74.5,60
Female,152,TRUE,FALSE,50.3,10
Male,130.6,TRUE,FALSE,28.2,10
Female,162.6,TRUE,TRUE,65.6,67
Female,163.6,TRUE,TRUE,64.8,19
Female,164.9,TRUE,TRUE,83.6,29
Male,185.5,TRUE,FALSE,156.4,38
Female,154.6,TRUE,FALSE,63.6,55
Female,170.7,TRUE,TRUE,116.5,54
Female,161.8,TRUE,FALSE,61.9,80
Male,110.6,TRUE,TRUE,22.2,4
Male,182.4,TRUE,FALSE,107.1,79
Male,170.4,TRUE,TRUE,82.8,31
Male,170.8,FALSE,FALSE,67.2,40
Male,186.3,TRUE,FALSE,117.5,47
Male,111,TRUE,FALSE,19.9,4
Male,185.9,TRUE,FALSE,87.4,43
Male,172.6,TRUE,FALSE,88.3,49
Male,180.8,FALSE,FALSE,80.2,63
Female,139.7,FALSE,FALSE,55.6,80
Female,107,TRUE,TRUE,18.2,4
Female,160.6,TRUE,FALSE,58.1,15
Male,167.1,FALSE,FALSE,84.5,43
Female,152.2,TRUE,FALSE,61.7,62
Female,165.2,FALSE,FALSE,53.5,24
Female,159.3,FALSE,TRUE,100.9,19
Male,166.8,TRUE,TRUE,85.2,48
Female,155.5,FALSE,FALSE,54.7,63
Male,99.1,TRUE,FALSE,14.3,4
Female,132.7,TRUE,FALSE,26.8,6
Female,163.3,FALSE,FALSE,50.2,14
Male,121.2,TRUE,FALSE,22.2,6
Female,161.8,FALSE,FALSE,75.9,21
Male,168.1,FALSE,FALSE,83.9,53
Female,162.9,TRUE,FALSE,68.6,17
Male,184.3,TRUE,TRUE,70,63
Female,151.3,FALSE,FALSE,40.4,13
Female,149.2,TRUE,FALSE,53.1,80
Male,180.3,TRUE,FALSE,101.9,53
Male,180.8,TRUE,TRUE,77.9,54
Female,166,TRUE,TRUE,93,27
Female,157.9,TRUE,TRUE,93.1,29
Male,129.3,TRUE,FALSE,30.6,8
Male,174.2,FALSE,TRUE,75,30
Male,172.9,TRUE,FALSE,112.7,25
Male,164,TRUE,FALSE,54.5,12
Female,163,FALSE,FALSE,70.1,51
Female,145.7,TRUE,FALSE,37.8,9
Female,144.8,TRUE,TRUE,36.7,8
Male,160.7,FALSE,FALSE,68.1,65
Female,169.9,TRUE,TRUE,105.8,19
Male,172.4,TRUE,FALSE,91.8,58
Male,115.3,TRUE,TRUE,24.3,5
Female,154.5,FALSE,FALSE,74.7,24
Male,164.1,TRUE,FALSE,82.4,76
Male,171,TRUE,FALSE,102.9,56
Male,155.9,TRUE,FALSE,41.9,15
Male,170.9,FALSE,TRUE,73.1,48
Female,163.7,TRUE,FALSE,78.4,70
Female,153.1,FALSE,TRUE,52.5,41
Female,146.7,TRUE,TRUE,42.6,11
Female,163.7,TRUE,TRUE,110.1,26
Male,179.4,TRUE,FALSE,86.7,46
Female,156.3,FALSE,FALSE,50.3,39
Female,156.1,TRUE,FALSE,84.5,16
Female,134.2,TRUE,FALSE,41.4,8
Male,181.8,TRUE,TRUE,106.6,53
Male,176.3,TRUE,FALSE,92.4,77
Female,171.2,TRUE,FALSE,56.2,15
Male,178.1,TRUE,FALSE,117.1,16
Male,168,TRUE,FALSE,74.7,80
Female,144.3,TRUE,FALSE,32.9,11
Male,101.1,TRUE,FALSE,23.4,3
Female,172.4,TRUE,FALSE,105.3,64
Female,174.2,TRUE,TRUE,96.6,70
Female,84.2,TRUE,FALSE,11.2,2
Female,170.4,TRUE,FALSE,96.7,52
Female,118.8,TRUE,FALSE,21.5,5
Male,157.9,TRUE,FALSE,38.2,12
Female,164.3,TRUE,FALSE,84.5,13
Male,164.7,TRUE,FALSE,66,66
Male,182.5,TRUE,FALSE,118.1,36
Female,121.9,TRUE,TRUE,23.9,6
Male,132.2,TRUE,FALSE,36.4,9
Female,136,TRUE,FALSE,32.5,10
Female,162.5,FALSE,FALSE,72.9,33
Female,155.6,FALSE,TRUE,50.8,13
Female,177.4,TRUE,FALSE,65,56
Male,124.8,TRUE,TRUE,25.4,8
Male,141.2,FALSE,FALSE,36.4,9
Male,162.4,FALSE,FALSE,49.8,12
Female,132.4,TRUE,FALSE,27.5,8
Female,156.7,TRUE,FALSE,46.5,18
Female,163.3,TRUE,FALSE,94.9,40
Male,175.1,TRUE,TRUE,54.6,18
Female,161.5,TRUE,FALSE,71.7,12
Female,155.2,FALSE,FALSE,56.5,67
Female,99.7,TRUE,FALSE,13.6,3
Female,168.8,TRUE,FALSE,57.9,63
Male,183.6,TRUE,FALSE,89.5,32
Male,167.1,FALSE,TRUE,67.8,69
Male,174.2,TRUE,FALSE,107.1,54
Male,166.3,TRUE,FALSE,93.1,72
Female,130.1,TRUE,FALSE,38.5,10
Male,119.3,TRUE,FALSE,21.6,7
Male,183.7,FALSE,TRUE,108.8,46
Male,184.1,TRUE,TRUE,107.8,49
Male,171.4,FALSE,FALSE,101.7,50
Male,168.5,TRUE,FALSE,59.3,15
Male,171.8,TRUE,FALSE,90.3,62
Male,185.9,TRUE,TRUE,95.4,75
Female,95.9,TRUE,FALSE,15.2,3
Male,168.1,TRUE,FALSE,110.7,60
Male,157.9,TRUE,FALSE,63.4,66
Female,171.6,TRUE,FALSE,113.4,49
Male,181.2,TRUE,FALSE,80.9,35
Male,185.8,TRUE,FALSE,99.6,64
Female,146,TRUE,FALSE,38.2,80
Male,176.6,TRUE,TRUE,74.5,20
Female,151.9,FALSE,FALSE,65.5,50
Female,164,TRUE,FALSE,74.5,32
Male,179.6,TRUE,TRUE,60.9,66
Female,87.8,TRUE,TRUE,12.1,2
Male,166.5,TRUE,FALSE,62,14
Male,179.3,TRUE,TRUE,97.4,62
Female,152.8,TRUE,FALSE,57.8,18
Female,156.1,TRUE,TRUE,100.6,19
Male,172.9,FALSE,TRUE,53.7,16
Female,112.3,TRUE,TRUE,19.6,5
Female,158.8,TRUE,FALSE,45.1,25
Male,115.3,TRUE,FALSE,21.7,6
Female,163.8,FALSE,FALSE,55.6,17
Male,180.9,FALSE,FALSE,100.4,52
Female,166.7,TRUE,FALSE,64.8,28
Male,118.9,TRUE,TRUE,24.3,5
Male,179.2,FALSE,TRUE,71.6,51
Male,146.7,FALSE,TRUE,53.3,11
Female,162.4,TRUE,TRUE,105.4,72
Male,148.9,TRUE,FALSE,50.4,10
Female,84.1,TRUE,FALSE,10.8,2
Female,102.4,TRUE,FALSE,17.4,4
Female,93.6,TRUE,TRUE,13.4,2
Female,153.3,TRUE,FALSE,104,20
Male,160.1,TRUE,FALSE,47.4,14
Female,150.3,FALSE,FALSE,52.5,36
Male,146.4,TRUE,FALSE,46.4,11
Male,183.5,TRUE,FALSE,105.3,28
Female,130.6,TRUE,TRUE,37.2,7
Male,107.9,TRUE,FALSE,18.5,4
Male,168.3,TRUE,FALSE,53.6,20
Female,170.1,TRUE,FALSE,85.2,37
Male,167.3,FALSE,FALSE,76.6,76
Male,90.9,TRUE,FALSE,13.3,2
Female,157.6,TRUE,FALSE,85.2,62
Female,165.5,TRUE,TRUE,63.7,56
Female,152.5,TRUE,FALSE,51.5,14
Male,174.5,TRUE,FALSE,60.3,13
Female,159,TRUE,FALSE,69.9,73
Female,158.7,FALSE,FALSE,53.8,60
Male,178.3,TRUE,FALSE,75.4,34
Female,164.2,TRUE,FALSE,64.5,29
Male,162.3,FALSE,TRUE,81.3,54
Male,183,TRUE,TRUE,90.8,31
Female,164,TRUE,FALSE,66,56
Female,129.6,TRUE,TRUE,26.7,7
Female,161.3,FALSE,FALSE,57.6,41
Male,171.1,TRUE,FALSE,108.9,44
Female,155.2,TRUE,FALSE,48.5,13
Female,153.8,TRUE,TRUE,52.3,18
Female,163.1,TRUE,FALSE,65.1,38
Male,178.2,TRUE,FALSE,90.8,45
Male,173,TRUE,FALSE,62,44
Male,165.7,FALSE,FALSE,69.1,62
Female,156.5,TRUE,TRUE,76.1,20
Male,179.4,TRUE,FALSE,88.5,14
Female,158.8,TRUE,FALSE,76.9,80
Male,160.3,FALSE,FALSE,79.1,39
Male,178.2,TRUE,FALSE,73.2,51
Female,158.4,TRUE,FALSE,94.9,38
Female,159,TRUE,FALSE,58.7,11
Male,110.2,TRUE,FALSE,18.9,4
Male,124.7,TRUE,TRUE,23.7,6
Female,108.7,TRUE,TRUE,15.2,4
Male,120.1,TRUE,TRUE,20.2,6
Female,165.7,TRUE,TRUE,59.2,16
Female,153.1,TRUE,FALSE,69.6,80
Male,162.8,FALSE,TRUE,68.8,13
Male,97,TRUE,FALSE,14.4,2
Male,179.8,TRUE,FALSE,122,67
Female,166.6,TRUE,TRUE,111.9,19
Male,163.5,TRUE,TRUE,41.4,14
Male,173,TRUE,TRUE,89.6,55
Female,167.1,TRUE,FALSE,62.2,21
Female,163.2,TRUE,FALSE,68.3,79
Female,164.8,TRUE,FALSE,79.9,47
Male,123.8,TRUE,TRUE,22.6,7
Female,161.7,TRUE,TRUE,64.1,80
Female,157.4,TRUE,FALSE,52.9,15
Male,174.4,FALSE,FALSE,64.8,40
Male,179.3,TRUE,FALSE,87,51
Male,172.2,TRUE,FALSE,77.4,53
Male,168.8,TRUE,FALSE,68.3,67
Male,170.3,TRUE,FALSE,68,19
Female,147.5,TRUE,TRUE,89.8,71
Male,172,TRUE,FALSE,77.9,80
Female,164.5,TRUE,FALSE,76.3,33
Female,141.5,TRUE,FALSE,33.1,9
Male,189.5,TRUE,FALSE,76.1,24
Male,133.2,TRUE,FALSE,29,8
Male,174,TRUE,FALSE,88.8,28
Male,170.1,FALSE,FALSE,72.4,58
Female,160.8,TRUE,TRUE,51.5,63
Male,101,TRUE,TRUE,17.8,3
Male,185.5,TRUE,FALSE,167.6,23
Male,187.3,TRUE,FALSE,100.6,49
Male,173.6,TRUE,FALSE,65.6,15
Female,171.8,TRUE,TRUE,143.3,43
Male,180.2,TRUE,FALSE,96.1,66
Female,170.5,TRUE,FALSE,92.5,64
Female,105.7,TRUE,FALSE,16.1,5
Male,179.4,TRUE,FALSE,61.7,15
Male,170,TRUE,TRUE,73,37
Male,165.1,FALSE,TRUE,70.1,80
Male,155.3,FALSE,FALSE,61.6,58
Female,160.2,TRUE,FALSE,46.3,25
Female,159.1,TRUE,FALSE,44,68
Female,150.5,TRUE,FALSE,45.3,14
Male,173.8,TRUE,FALSE,100.2,60
Female,171.5,TRUE,FALSE,62,50
Female,149.5,TRUE,FALSE,49.9,22
Male,166.3,FALSE,FALSE,75.8,59
Female,158.5,TRUE,FALSE,66,60
Female,142,TRUE,TRUE,38,11
Female,158.7,TRUE,TRUE,50.6,13
Female,101.6,TRUE,TRUE,16.4,4
Female,166,TRUE,FALSE,63.4,20
Female,111.4,TRUE,FALSE,17.3,6
Female,145.7,FALSE,TRUE,59.5,78
Female,148.8,FALSE,TRUE,80,50
Male,182.8,TRUE,FALSE,91,69
Female,133.1,TRUE,FALSE,26.2,9
Female,116.6,FALSE,FALSE,19.8,5
Female,161.9,TRUE,FALSE,64.2,79
Male,142.3,TRUE,FALSE,36.1,9
Female,167.1,TRUE,FALSE,68.6,45
Male,165.5,TRUE,FALSE,70.5,13
Female,149.9,TRUE,TRUE,40.9,17
Male,105.4,TRUE,FALSE,16.2,4
Male,108.2,TRUE,TRUE,18.4,5
Female,142.8,TRUE,TRUE,42.4,10
Female,153.6,FALSE,TRUE,64.6,80
Female,104,TRUE,TRUE,16.2,3
Female,157.4,TRUE,FALSE,57,67
Male,131.5,TRUE,TRUE,28.5,8
Female,158.2,TRUE,FALSE,76.8,42
Female,161.4,TRUE,FALSE,58.6,29
Female,138.2,FALSE,TRUE,40.4,10
Male,188.2,TRUE,FALSE,94.6,34
Male,169.1,TRUE,FALSE,89,80
Male,135.7,TRUE,FALSE,31.8,8
Female,160.6,TRUE,FALSE,44,71
Female,169.2,TRUE,TRUE,116.6,60
Male,171.8,TRUE,FALSE,67,80
Male,174.1,FALSE,FALSE,82.8,21
Female,97.7,TRUE,TRUE,15.1,3
Female,141.1,TRUE,FALSE,35.6,10
Female,124.5,TRUE,FALSE,27.7,8
Male,181.7,TRUE,FALSE,123,28
Male,170.9,TRUE,FALSE,55.4,15
Male,178.1,FALSE,FALSE,94.1,65
Male,139.9,TRUE,TRUE,44.9,11
Male,133.6,TRUE,FALSE,27.4,8
Male,174.8,FALSE,FALSE,65.7,24
Female,161.4,FALSE,FALSE,71.3,39
Male,173.3,TRUE,FALSE,80.8,27
Female,168.3,FALSE,TRUE,85.2,19
Female,172.9,TRUE,FALSE,79.5,59
Female,159.6,TRUE,FALSE,53.6,80
Female,102.6,TRUE,FALSE,16.6,3
Female,163.8,TRUE,TRUE,55.5,11
Female,158.5,FALSE,FALSE,79.7,45
Female,157.2,TRUE,FALSE,105.5,51
Female,159.7,TRUE,FALSE,66.5,40
Male,176,TRUE,FALSE,74,32
Female,154.2,TRUE,FALSE,76.4,34
Male,171.9,FALSE,FALSE,91.7,59
Male,141.9,TRUE,FALSE,38.1,9
Male,154.4,TRUE,FALSE,46.1,12
Female,156.6,TRUE,FALSE,45.9,16
Male,187.5,TRUE,FALSE,67.8,35
Female,156,TRUE,FALSE,53.4,27
Male,165.6,TRUE,FALSE,67.6,72
Male,177,TRUE,FALSE,83.1,66
Male,120.1,TRUE,FALSE,23.6,5
Female,143.6,TRUE,TRUE,32.9,10
Male,121.5,TRUE,FALSE,22.1,6
Male,101.7,TRUE,TRUE,15.9,3
Male,171.1,FALSE,TRUE,76.3,27
Female,139.3,FALSE,TRUE,26.5,10
Female,112.6,TRUE,FALSE,24.4,4
Female,152.6,FALSE,TRUE,70.1,65
Male,166.6,TRUE,FALSE,53.7,15
Female,163.6,TRUE,FALSE,61.5,12
Female,96.6,TRUE,TRUE,13.2,3
Male,174.3,TRUE,TRUE,53.5,13
Female,155.3,FALSE,FALSE,50.3,40
Male,117.5,TRUE,TRUE,20.2,6
Female,165.7,TRUE,FALSE,80.2,40
Female,156.4,TRUE,TRUE,42,11
Female,157,TRUE,TRUE,140.1,31
Male,170.3,TRUE,FALSE,62.8,74
Male,177.6,FALSE,FALSE,62.6,20
Male,188.3,TRUE,FALSE,106.7,52
Female,122.2,TRUE,FALSE,23.1,7
Female,149.1,TRUE,FALSE,67.9,40
Female,137.9,TRUE,TRUE,23.6,11
Male,178.8,TRUE,FALSE,97.5,30
Male,104.6,TRUE,FALSE,16.6,6
Male,173.6,TRUE,FALSE,133.9,27
Female,156.3,TRUE,FALSE,57.2,76
Female,164.1,TRUE,TRUE,80.6,56
Female,163.8,TRUE,TRUE,66.1,60
Male,176.4,TRUE,FALSE,87.4,65
Female,138.9,TRUE,FALSE,31.7,8
Male,177.9,FALSE,FALSE,91.5,19
Male,170.4,TRUE,FALSE,61.7,20
Male,160.9,TRUE,FALSE,74.8,13
Female,150.4,TRUE,FALSE,54.6,63
Female,123.4,TRUE,FALSE,26.1,6
Male,173,TRUE,FALSE,66.3,14
Female,166.6,TRUE,FALSE,70.7,22
Female,145.4,TRUE,FALSE,31.9,12
Male,173,FALSE,TRUE,68.2,57
Male,177.7,FALSE,FALSE,100.2,41
Male,160.3,FALSE,TRUE,65.1,60
Male,162.8,TRUE,TRUE,43.8,12
Male,169.7,TRUE,FALSE,88.8,70
Male,136.4,TRUE,TRUE,37.9,9
Female,163.3,FALSE,FALSE,65.2,52
Female,162.6,TRUE,FALSE,67.7,52
Male,164.7,TRUE,FALSE,62.1,65
Male,165.5,TRUE,FALSE,65.6,79
Female,158.8,TRUE,FALSE,81.8,11
Male,169.6,TRUE,FALSE,99.2,72
Female,160.6,TRUE,FALSE,55.8,33
Male,178.9,TRUE,TRUE,81.3,21
Male,164.9,TRUE,TRUE,64.1,13
Female,162.3,FALSE,FALSE,56.9,33
Female,159.5,TRUE,FALSE,65.2,14
Male,170.9,TRUE,FALSE,104.9,63
Female,165.6,TRUE,TRUE,119.5,27
Female,162.1,FALSE,FALSE,74,60
Male,176.2,TRUE,FALSE,57.8,16
Female,132,TRUE,TRUE,30.6,9
Female,158.4,TRUE,FALSE,100.8,56
Female,165.1,TRUE,FALSE,80.3,68
Male,157.4,TRUE,FALSE,63.8,12
Female,159.6,TRUE,FALSE,75,80
Male,173.1,FALSE,FALSE,70.9,34
Male,169.8,TRUE,FALSE,91.3,58
Female,164.8,TRUE,FALSE,71.9,26
Female,170.7,FALSE,TRUE,60,19
Female,161.4,TRUE,FALSE,86.2,41
Female,151.4,TRUE,FALSE,70,66
Male,164.7,TRUE,TRUE,61.6,60
Male,190.6,TRUE,FALSE,105.5,20
Male,89.8,TRUE,TRUE,10.7,2
Female,156.7,TRUE,FALSE,81.3,80
Male,97.6,TRUE,FALSE,16.9,2
Male,102,TRUE,FALSE,20.9,3
Male,162.2,TRUE,FALSE,47.4,13
Male,170.6,TRUE,FALSE,85.8,68
Male,185.1,TRUE,FALSE,109.9,25
Male,182.6,TRUE,FALSE,121,63
Male,170.5,TRUE,TRUE,49.4,23
Female,167.7,TRUE,FALSE,65.5,32
Female,162.4,TRUE,FALSE,66.9,58
Female,171.7,TRUE,FALSE,76.2,13
Female,163.4,TRUE,FALSE,63.7,65
Male,136.9,TRUE,FALSE,38.3,7
Male,147.4,TRUE,TRUE,34,10
Female,117.6,TRUE,FALSE,20,6
Male,183.1,TRUE,TRUE,108.2,39
Male,106.2,TRUE,FALSE,17.6,4
Female,133.9,TRUE,FALSE,31,8
Female,117.5,TRUE,FALSE,18.9,6
Male,181.7,TRUE,FALSE,100.9,50
Male,169.9,TRUE,FALSE,112.1,18
Female,156,FALSE,FALSE,50,35
Male,169.1,TRUE,FALSE,67.7,28
Male,165.9,TRUE,TRUE,57.1,51
Female,154,TRUE,TRUE,93.3,80
Female,156.3,TRUE,TRUE,61.7,20
Female,162.2,TRUE,FALSE,102.2,63
Female,94,TRUE,FALSE,18.4,2
Female,163.2,TRUE,FALSE,59.8,79
Female,154.5,FALSE,TRUE,99.7,66
Male,178.3,TRUE,FALSE,87.7,14
Male,183.4,TRUE,FALSE,89.6,58
Male,169.6,FALSE,FALSE,71.3,59
Male,185.4,TRUE,FALSE,94.6,30
Female,159.6,FALSE,FALSE,65.8,38
Female,163.1,TRUE,FALSE,66,49
Female,152,FALSE,TRUE,54.3,39
Male,144,TRUE,FALSE,33.6,10
Male,184.4,TRUE,TRUE,87.5,20
Female,145.2,FALSE,TRUE,41.7,16
Female,162.7,FALSE,TRUE,85.8,27
Male,162.9,TRUE,FALSE,75.7,12
Female,131.9,TRUE,FALSE,29.8,10
Male,182.3,TRUE,FALSE,87.9,46
Male,171.2,TRUE,TRUE,56.7,13
Female,148.4,TRUE,FALSE,36.5,11
Male,172.4,FALSE,FALSE,83.2,47
Male,101.9,TRUE,TRUE,16.3,3
Female,167.7,TRUE,TRUE,72.8,41
Female,129.5,TRUE,TRUE,28.6,8
Female,142.6,TRUE,FALSE,47.5,9
Female,163.5,FALSE,TRUE,93.5,65
Male,177.7,TRUE,FALSE,69.2,80
Male,163,FALSE,TRUE,89.1,75
Male,172.9,TRUE,TRUE,74.1,18
Female,157.9,FALSE,FALSE,64,72
Female,132.5,TRUE,TRUE,34.3,8
Male,87.8,TRUE,TRUE,12.8,2
Male,170.3,TRUE,FALSE,78.7,45
Male,180,TRUE,FALSE,73.1,60
Female,163.7,TRUE,FALSE,49.8,12
Male,171.6,FALSE,FALSE,93.7,52
Female,163.6,TRUE,FALSE,65.5,16
Female,156.5,TRUE,FALSE,62.9,80
Male,126.8,TRUE,TRUE,28.5,8
Male,170.9,TRUE,FALSE,92.1,28
Female,152.9,TRUE,TRUE,133.5,18
Male,186.6,FALSE,FALSE,85.2,30
Female,154.8,TRUE,FALSE,64.2,25
Male,183,TRUE,FALSE,83.2,70
Male,178.2,TRUE,FALSE,89,70
Male,171,TRUE,TRUE,67.1,80
Male,163.9,FALSE,FALSE,57.1,22
Male,168.9,FALSE,FALSE,48.4,15
Male,115.3,TRUE,TRUE,22.9,6
Female,157.4,FALSE,FALSE,57.7,50
Male,177,TRUE,TRUE,81.7,58
Female,155.3,TRUE,TRUE,157.1,78
Male,129.3,TRUE,FALSE,27.8,7
Female,161.3,TRUE,FALSE,59,39
Male,111.2,TRUE,TRUE,17.4,5
Male,173.3,FALSE,FALSE,84,44
Male,170.8,TRUE,FALSE,86.2,50
Male,167.5,TRUE,TRUE,61.4,15
Female,159.8,FALSE,FALSE,62,68
Female,116.7,TRUE,FALSE,21.8,5
Female,165.5,TRUE,FALSE,70.6,52
Male,175.7,TRUE,TRUE,76.9,30
Female,100.3,TRUE,TRUE,15.5,4
Male,168,FALSE,FALSE,61.3,36
Female,154.6,FALSE,FALSE,71.1,80
Female,167.7,TRUE,TRUE,103.9,29
Male,167.2,TRUE,FALSE,119.7,62
Female,119.4,TRUE,TRUE,21.6,6
Male,175.9,FALSE,FALSE,91,75
Male,133.6,TRUE,TRUE,30.8,9
Male,174.2,TRUE,FALSE,75.5,13
Male,172.1,TRUE,TRUE,78.8,29
Male,173.5,TRUE,FALSE,109.3,56
Male,168.4,TRUE,TRUE,56.5,14
Male,180.5,TRUE,FALSE,99.8,56
Female,167.7,TRUE,FALSE,79.9,40
Female,155.8,TRUE,FALSE,72.1,61
Female,159.5,TRUE,FALSE,52.9,24
Male,171.5,FALSE,FALSE,97.9,66
Male,148.8,TRUE,TRUE,64.6,11
Female,156.7,FALSE,TRUE,46.1,14
Female,96.5,TRUE,TRUE,21.8,2
Female,163.5,TRUE,FALSE,70.7,23
Male,185.4,TRUE,FALSE,129.8,37
Female,148.4,FALSE,TRUE,89.1,58
Female,150.9,TRUE,FALSE,38,9
Male,169.1,TRUE,TRUE,89.5,38
Male,102.4,TRUE,TRUE,17.4,5
Male,101.9,TRUE,FALSE,18.5,4
Female,167,TRUE,FALSE,90.4,58
Male,181.2,TRUE,FALSE,88,62
Male,178.9,FALSE,TRUE,87.8,18
Male,170.6,TRUE,TRUE,66.9,17
Male,165.6,TRUE,FALSE,69.5,31
Male,164.1,TRUE,FALSE,77.8,74
Male,175.3,TRUE,FALSE,89.4,47
Female,173.6,TRUE,FALSE,116.8,28
Male,119.5,TRUE,TRUE,22,7
Male,186.6,TRUE,TRUE,69.2,29
Female,153.8,TRUE,FALSE,49.6,17
Male,98.4,TRUE,FALSE,15.5,3
Female,161.4,TRUE,FALSE,62.9,70
Female,149.6,TRUE,FALSE,41.6,10
Female,165.6,TRUE,TRUE,75.5,56
Female,109.6,TRUE,TRUE,21.1,5
Male,180.4,TRUE,FALSE,77,17
